YEAR,MONTH,DAY,SWEAT index,Showalter index,LIFTED index,K index,Cross totals index,Vertical totals index,Totals totals index,TLCL,PLCL,CINE,CAPE,PRECIPITABLE WATER,1000-500 THICKNESS
2018,2,8,87.2,15.1,14.2,4.2,4.6,18.2,22.8,279.86,829.95,0,0,29.7,5757
2018,2,9,87.2,11.8,7.3,4.2,4.6,18.2,22.8,288.36,916.37,-192.1,35.9,25.9,5751
2018,2,10,87.2,12.7,8.7,4.2,4.6,18.2,22.8,288.43,938.49,-153,35.2,29.3,5751
2018,2,11,87.2,17.6,16.3,4.2,4.6,18.2,22.8,276.24,791.51,0,0,14.4,5751
2018,2,12,87.2,16.7,15.4,4.2,4.6,18.2,22.8,278.91,828.15,0,0,13.7,5751
2018,2,13,87.2,14.8,12.4,4.2,4.6,18.2,22.8,287.95,979.07,0,0,21,5751
2018,2,14,149.1,4,1.7,26.3,18.5,28.1,46.6,284.69,898.36,0,0,27.9,5639
2018,2,15,149.1,4.3,2,26.3,18.5,28.1,46.6,284,887.4,0,0,20.9,5639
2018,2,16,149.1,4.9,3.2,26.3,18.5,28.1,46.6,282.9,881.03,0,0,13.2,5639
2018,2,17,149.1,3.7,0.5,26.3,18.5,28.1,46.6,285.55,901.57,0,0,19.6,5639
2018,2,18,149.1,2.6,-0.3,26.3,18.5,28.1,46.6,285.09,880.6,0,0,18.8,5701
2018,2,19,149.1,0.4,-4.6,26.3,18.5,28.1,46.6,292.93,995.8,-56.5,55.7,23.4,5701
2018,2,20,149.1,3,-0.1,26.3,18.5,28.1,46.6,288.7,964.2,0,0,27.6,5701
2018,2,21,149.1,-0.4,-5.9,26.3,18.5,28.1,46.6,292.66,968.39,-62.9,950.5,27.6,5701
2018,2,22,149.1,1.2,-3.1,26.3,18.5,28.1,46.6,289.86,948.76,-173.5,0.8,26.7,5701
2018,2,23,149.1,-6.2,-3.6,26.3,18.5,28.1,46.6,305.44,1117.92,10.3,8773,27.7,5701
2018,2,24,149.1,-0.4,-6,26.3,18.5,28.1,46.6,291.84,946.4,-177.8,781.3,24.1,5701
2018,2,25,149.1,-1.2,-6.4,26.3,18.5,28.1,46.6,292.47,955.74,-232.9,1203.7,23.7,5701
2018,2,26,149.1,2.8,1.2,26.3,18.5,28.1,46.6,281.52,827.69,-830.4,0.9,29.5,5701
2018,2,27,149.1,0.1,-7,26.3,18.5,28.1,46.6,292.55,948.02,-65.5,104,22.7,5701
2018,2,28,149.1,-0.3,-7.6,-0.2,18.5,28.1,46.6,292.82,945.45,-33.9,3.5,21.1,5701
2018,3,1,149.1,-2.2,-8.7,-0.2,18.5,28.1,46.6,295.27,992.55,-2.8,0.6,26.7,5701
2018,3,2,131.9,3.9,-0.4,3.3,16.9,28,44.9,285.42,831.64,-501.6,518.5,23.2,5739
2018,3,3,131.9,1.6,-5.4,3.3,16.9,28,44.9,294.39,966.64,-123.7,1164.2,30,5739
2018,3,4,95.9,2.6,-3.8,23.4,12.5,29.6,42.1,293.73,953.54,-191.2,834.8,25.4,5745
2018,3,5,95.9,3.1,-4.1,23.4,12.5,29.6,42.1,294.42,965.34,-179.3,1073.6,27.8,5745
2018,3,6,157.3,2.1,-0.8,30.1,17.2,31.9,49.1,284.01,828.99,-703.9,80.6,27.4,5703
2018,3,7,157.3,4.7,3.5,30.1,17.2,31.9,49.1,281.32,833.3,0,0,26.2,5679
2018,3,8,157.3,-3.8,3.4,30.1,17.2,31.9,49.1,306.55,1167.42,17.1,7684.8,19.6,5679
2018,3,9,157.3,4.1,2,30.1,17.2,31.9,49.1,282.68,840.48,0,0,25.2,5679
2018,3,10,162.5,2.7,-0.9,29,17.8,30.2,48,283.92,826.16,0,0,18.5,5679
2018,3,11,162.5,2.5,-0.5,29,17.8,30.2,48,283.88,831.02,-571.6,8.7,18.5,5679
2018,3,12,162.5,-0.2,-5.9,29,17.8,30.2,48,292.38,938.53,-181.5,1180.2,24.8,5679
2018,3,13,354.5,-0.8,-7.8,36,23.8,31.2,55,294.29,956.76,-135,2004.8,25.2,5679
2018,3,14,354.5,7.1,7.1,36,23.8,31.2,55,272.99,732.42,0,0,19.6,5679
2018,3,15,73,4.6,-1.4,21,11,30,41,293.91,989.31,-250.9,31.8,25.4,5753
2018,3,16,190,-0.9,-8.5,36.2,19.1,29.6,48.7,295.96,958.69,-87.5,2429.6,38.4,5725
2018,3,17,102.6,3.6,0.4,28.5,14.6,29.5,44.1,285.61,857.44,-480.6,66.1,29.9,5697
2018,3,18,185.3,9.8,9.7,27.9,20.7,28.6,49.3,277.24,801.44,0,0,26.3,5700
2018,3,19,31,4,-2,16.4,6.8,27.2,34,293.34,961.26,-140,150.2,25.6,5764
2018,3,20,42.7,8.5,2.3,7.6,4.2,22.3,26.5,293.05,953.69,-142.5,34.2,21.8,5744
2018,3,21,179.8,8.1,0.6,14.5,16.2,23.9,40.1,293.25,945.08,-112.8,2.6,21.5,5768
2018,3,22,179.8,8.6,0.7,14.5,16.2,23.9,40.1,293.02,941.54,-161.4,702.3,27.8,5768
2018,3,23,179.8,6.7,-0.9,14.5,16.2,23.9,40.1,293.92,938.26,-166.5,1460,28.4,5768
2018,3,24,179.8,5.5,-2.3,14.5,16.2,23.9,40.1,296.19,973.92,-8.9,16.6,40.9,5768
2018,3,25,179.8,6.9,-1.6,27.6,16.2,23.9,40.1,294.81,949.68,-48.6,1193.9,32.5,5768
2018,3,26,179.8,9.4,-0.5,27.6,16.2,23.9,40.1,293.03,922.7,-0.7,3.1,26.8,5768
2018,3,27,179.8,9.2,0.3,27.6,16.2,23.9,40.1,292.31,917.76,-90,270.3,24.4,5768
2018,3,28,179.8,7.7,-0.9,27.6,16.2,23.9,40.1,293.64,930.52,-90.1,1197.1,21,5768
2018,3,29,179.8,6,-2.4,27.6,16.2,23.9,40.1,295.7,960.33,-115.3,2162.6,24.2,5768
2018,3,30,179.8,9.9,-0.4,27.6,16.2,23.9,40.1,291.86,895.43,-5.9,0,18.6,5768
2018,3,31,179.8,9.7,-0.7,27.6,16.2,23.9,40.1,292.06,895.41,-9.4,0.1,26.2,5768
2018,4,1,91,8.2,3.1,23.5,8.8,27.2,36,292.03,953.9,-267.4,1175.3,30.5,5768
2018,4,2,91,11.4,7.3,23.5,8.8,27.2,36,283.91,837.51,-491.3,103.7,27.9,5768
2018,4,3,91,8.4,2.7,23.5,8.8,27.2,36,293.09,975.84,-78.2,931,34.3,5742
2018,4,4,91,8,0.7,22.2,8.8,27.2,36,292.07,917.07,-84.1,1008.3,28.4,5742
2018,4,5,91,7.4,-1.1,22.2,8.8,27.2,36,293.67,928.2,-64.6,1570.3,31.5,5742
2018,4,6,91,4,-1,22.2,8.8,27.2,36,299.26,1008.84,0.1,3817.7,38.7,5742
2018,4,7,91,8,-2.1,22.2,8.8,27.2,36,294.21,926.24,-38.9,2314.5,32.7,5742
2018,4,8,91,8.4,3.9,22.2,8.8,27.2,36,286.96,846.27,-421,155.8,36.1,5742
2018,4,9,91,5.8,-0.8,22.2,8.8,27.2,36,294.64,958.1,-78.7,1436.9,44.5,5742
2018,4,10,91,9.2,3.5,22.2,8.8,27.2,36,291.5,946.4,-216.4,34.4,39.6,5742
2018,4,11,91,8.2,-0.6,22.2,8.8,27.2,36,293.28,927.32,-76.7,1130.1,31.4,5742
2018,4,12,91,8.7,2.6,22.2,8.8,27.2,36,291.54,934.19,-215,243.9,36,5742
2018,4,13,91,5.6,-2.7,22.2,8.8,27.2,36,298.42,1025.15,0.6,12.3,39.2,5742
2018,4,14,91,6.8,-1.5,22.2,8.8,27.2,36,293.68,921.27,-123.7,1515.3,35.8,5742
2018,4,15,91,7.1,1.1,22.2,8.8,27.2,36,291.27,903.78,-269.1,755.6,39.2,5742
2018,4,16,91,6.5,-1.9,22.2,8.8,27.2,36,293.51,911.03,-154.1,1296.7,30.9,5742
2018,4,17,91,5.8,-3.6,22.2,8.8,27.2,36,295.77,940.22,-118.3,1850.9,36.5,5742
2018,4,18,217.6,3.8,-2.4,34,20.4,29.1,49.5,293.49,960.21,-218.8,341.5,43.5,5761
2018,4,19,217.6,4.3,-6.3,34,20.4,29.1,49.5,294.5,921.29,-73.3,905,33.4,5761
2018,4,20,217.6,1.9,-8.1,34,20.4,29.1,49.5,296.26,936.28,-117.3,2034.8,27.7,5761
2018,4,21,217.6,2.2,-3.4,34,20.4,29.1,49.5,290.62,873.73,-462,246.6,45.1,5796
2018,4,22,370.4,-0.2,-8.9,39.6,23.8,31.3,55.1,297.15,946.15,-114,2308.7,45.7,5796
2018,4,23,370.4,1.8,-8.4,39.6,23.8,31.3,55.1,296.86,947.25,-62.8,2146.7,30.9,5794
2018,4,24,370.4,1.7,-7.3,39.6,23.8,31.3,55.1,296.05,944.92,-123.9,1614.8,29.5,5794
2018,4,25,370.4,3.7,-6.5,39.6,23.8,31.3,55.1,294.61,920.46,-129,1726.1,22.7,5796
2018,4,26,370.4,5.1,-1.1,39.6,23.8,31.3,55.1,290.42,903.46,-328.1,772,33.3,5796
2018,4,27,370.4,6.4,2,39.6,23.8,31.3,55.1,287.63,891.66,-495,137,33.6,5796
2018,4,28,370.4,-3.4,-6.7,39.6,23.8,31.3,55.1,310.4,1157.85,8.2,12990.8,35.1,5796
2018,4,29,170.4,2.2,-7.3,31.3,17.3,29.5,46.8,296.34,953.61,-78.2,2428.6,41.9,5797
2018,4,30,199.1,5,-4.7,29.3,18.6,26.3,44.9,296.26,939.19,-17,1.7,45,5778
2018,5,1,199.1,6.1,-1,29.3,18.6,26.3,44.9,295.9,994.64,-1.8,5.6,40.5,5778
2018,5,2,213.1,6.5,-3.4,31.7,21,28.7,49.7,292.33,901.76,-109.2,1193.7,27.8,5776
2018,5,3,213.1,7.1,2.8,31.7,21,28.7,49.7,289.27,929.11,0,0,39.1,5776
2018,5,4,213.1,7,-3,31.7,21,28.7,49.7,291.59,889.24,-63.6,697.8,29.3,5776
2018,5,5,213.1,9.4,-0.2,31.7,21,28.7,49.7,288.5,860.21,-206.9,1.7,31.6,5776
2018,5,6,213.1,4.2,-6,31.7,21,28.7,49.7,294.46,911.65,-101,1152,35.7,5776
2018,5,7,213.1,2.3,-7.6,31.7,21,28.7,49.7,296.55,939.14,-171.2,2256.3,46.1,5776
2018,5,8,213.1,2.4,-7.6,37.2,21,28.7,49.7,296.09,926.31,-178.8,2068.7,42.8,5776
2018,5,9,213.1,4,-7.2,37.2,21,28.7,49.7,295.26,912.55,-161.2,2063.2,37.1,5776
2018,5,10,213.1,1.8,-8.1,37.2,21,28.7,49.7,296.4,926.8,-152.3,2950.3,30,5776
2018,5,11,245.1,0,-9.3,38,21.8,29.5,51.3,298.22,968.1,-12.7,1.1,48.9,5817
2018,5,12,245.1,5.5,-0.4,38,21.8,29.5,51.3,293.06,980.76,-339.5,310.5,43.5,5817
2018,5,13,245.1,1.4,-8.7,38,21.8,29.5,51.3,297.47,958.52,-3,3259.1,42.8,5817
2018,5,14,245.1,5.2,-0.1,38,21.8,29.5,51.3,291.64,949.29,-329.3,0.9,38.1,5821
2018,5,15,245.1,4.3,-4.7,38,21.8,29.5,51.3,291.63,876.68,-139.4,826.7,30.9,5821
2018,5,16,245.1,2.5,-7.6,38,21.8,29.5,51.3,296.14,942.87,-77.9,1672.6,40.6,5821
2018,5,17,245.1,6.1,0.8,38,21.8,29.5,51.3,291.75,965.88,0,0,40.4,5821
2018,5,18,245.1,3.2,-8.1,38,21.8,29.5,51.3,295.33,912.11,-44.6,1184.6,31.1,5821
2018,5,19,245.1,3.9,-2.9,38,21.8,29.5,51.3,294,964.52,-244.4,0,45.3,5823
2018,5,20,245.1,1.3,-8.7,38,21.8,29.5,51.3,296.67,936.84,-80.9,2090.5,44,5823
2018,5,21,245.1,2.3,-8,38,21.8,29.5,51.3,295.56,918.98,-102.4,1291.5,33.5,5823
2018,5,22,245.1,3.1,-8.1,38,21.8,29.5,51.3,295.67,920.8,-66.3,1542,39.4,5823
2018,5,23,245.1,-3.7,-8.5,38,21.8,29.5,51.3,310.81,1157.7,1.6,12390,67.9,5823
2018,5,24,245.1,1.7,-8.3,38,21.8,29.5,51.3,296.42,937.57,-20.7,0.1,50.8,5823
2018,5,25,245.1,4.4,-7.2,38,21.8,29.5,51.3,293.9,891.84,-87.5,945.2,36.3,5823
2018,5,26,245.1,0.3,-9.8,38,21.8,29.5,51.3,297.51,940.83,-115,2360.7,44.3,5823
2018,5,27,245.1,1.4,-8.8,38,21.8,29.5,51.3,296.85,939.11,-105.5,1700.3,35.4,5823
2018,5,28,245.1,1.8,-8.8,38,21.8,29.5,51.3,296.83,939.85,-83.1,1493,47.5,5823
2018,5,29,199.1,5.2,-4.8,33.6,17.4,25.1,42.5,296.97,936.81,-64.5,1644,43.4,5790
2018,5,30,199.1,6.8,-4.3,33.6,17.4,25.1,42.5,295.41,904.16,-48.5,5.8,37,5790
2018,5,31,199.1,6.7,-4.8,33.6,17.4,25.1,42.5,296.02,910.07,-7.6,1.1,38,5790
2018,6,1,199.1,3.8,-5.1,33.6,17.4,25.1,42.5,298.74,979.46,-43.3,1731.6,57.6,5790
2018,6,2,199.1,8.7,0.7,33.6,17.4,25.1,42.5,292.56,914.98,0,0,49.8,5790
2018,6,3,199.1,22.1,3.1,33.6,17.4,25.1,42.5,276.44,632.98,0,0,17.7,5790
2018,6,4,244.4,8.5,-2.8,33.4,20.9,23.3,44.2,294.51,881.9,-42.8,1134.1,41.3,5806
2018,6,5,244.4,3.5,4,33.4,20.9,23.3,44.2,302.49,1012.1,0.1,4262.9,70.7,5808
2018,6,6,214.7,9.4,-1.2,39.6,19.7,23.8,43.5,293.29,884.29,-110.2,169.9,51.8,5837
2018,6,7,227.9,28.1,1.1,40.8,20.8,23.9,44.7,273.68,557.07,0,0,9.2,5837
2018,6,8,227.9,5.5,-5,40.8,20.8,23.9,44.7,298.04,942.46,-32.1,1286.2,58.7,5837
2018,6,9,226.4,6,-3.6,39.3,20.6,24.5,45.1,297.96,958.1,-45.5,1032.9,66,5776
2018,6,10,226.4,28.4,1.7,39.3,20.6,24.5,45.1,274.51,570.1,0,0,15.3,5776
2018,6,11,277.4,6.8,-2.8,42.6,21.6,24.6,46.2,296.29,917.86,-82.5,597.9,66.5,5757
2018,6,12,277.4,28.1,-3.8,42.6,21.6,24.6,46.2,275.53,574.65,0,0,-24.4,5757
2018,6,13,277.4,15.1,-1.3,36.6,21.6,24.6,46.2,287.75,744.67,-47.5,0.3,28.8,5757
2018,6,14,277.4,10.2,1.5,36.6,21.6,24.6,46.2,285.28,736.07,-631.4,18.6,34.6,5757
2018,6,15,277.4,35.1,-4.4,36.6,21.6,24.6,46.2,261.99,497.25,0,0,6.6,5757
2018,6,16,277.4,5.9,-2.2,36.6,21.6,24.6,46.2,292.2,826.79,-299.8,949.6,42.2,5757
2018,6,17,277.4,5.6,-2.8,36.6,21.6,24.6,46.2,292.56,823.99,-341.6,1403,47.1,5757
2018,6,18,277.4,5.1,-5.3,36.6,21.6,24.6,46.2,298.82,940.39,-134.8,3086.5,49.3,5757
2018,6,20,277.4,5,-4.7,36.6,21.6,24.6,46.2,299.2,962.14,-84.4,2650.6,61.2,5757
2018,6,21,277.4,5.6,-4.2,36.6,21.6,24.6,46.2,298.88,962.58,-75.6,2132.7,61.4,5757
2018,6,22,277.4,8.6,-2.3,36.6,21.6,24.6,46.2,295.41,904.16,-44,806.5,50.8,5757
2018,6,23,277.4,11.2,-1.5,36.6,21.6,24.6,46.2,293.6,872.81,-27.2,364.2,46.7,5757
2018,6,24,277.4,6.9,-3.6,36.6,21.6,24.6,46.2,295.72,889.77,-63.4,1718.9,55.4,5757
2018,6,25,277.4,6.4,-3.6,36.6,21.6,24.6,46.2,298.34,958.9,-35.1,1794.3,65.3,5757
2018,6,26,277.4,8.7,0.7,36.6,21.6,24.6,46.2,294.6,933.35,-137.2,35.2,64,5757
2018,6,27,277.4,6.2,-0.7,36.6,21.6,24.6,46.2,299.97,1003.57,0.2,1643.4,65.5,5757
2018,6,28,277.4,8.2,-1,39.3,21.6,24.6,46.2,296.06,944.08,-22.8,4.9,57.8,5757
2018,6,29,277.4,27,4.3,39.3,21.6,24.6,46.2,276.91,630.46,0,0,18,5757
2018,6,30,271.6,18.9,1.9,39,21.3,24.3,45.6,286.02,752.54,0,0,28.2,5838
2018,7,1,233.6,17.6,16.9,37.5,20.3,24.1,44.4,267.77,662.17,0,0,63.9,5837
2018,7,2,250.6,5.5,-3.2,37.4,19.6,23.6,43.2,297.38,946.98,-39.7,1162.7,66,5838
2018,7,3,268.4,8.8,2.2,38.9,20.2,23.7,43.9,292.88,914.13,0,0,68.6,5830
2018,7,4,268.9,4.3,-5.4,38.7,20.7,23.6,44.3,299.27,972.3,-18,2394.8,67.4,5816
2018,7,5,270.3,6.5,-2.1,39.1,20.9,22.2,43.1,297.1,965.56,-37.1,590,69.5,5811
2018,7,6,246.7,7.2,-2.7,39.6,21.8,23.5,45.3,296.48,933.99,-36.3,637.3,60,5818
2018,7,7,245,9.8,-0.5,35.3,17.7,23,40.7,295.28,910.9,-70.5,0.5,52.3,5837
2018,7,8,263.8,11.3,0.9,32.4,18,20.1,38.1,295.7,926.2,-120.7,0.5,56.1,5826
2018,7,9,258.9,8.7,-0.7,32.3,18.6,19.9,38.5,298.05,964.92,-12.8,28.5,67.8,5829
2018,7,10,264.6,8.3,0.6,39.3,20.7,21.5,42.2,295.33,936.92,-81.1,12,70.7,5818
2018,7,11,238.2,12,6.5,35.4,17.2,20.8,38,289.82,876.33,0,0,67.9,5833
2018,7,12,253,9.1,-0.2,36.4,18,19.7,37.7,298.15,967.83,-15.5,730.1,71.3,5818
2018,7,13,246.1,8.7,-0.2,34.1,18,20.7,38.7,297.53,965.27,-49.9,327.7,66.1,5817
2018,7,14,254.1,10.5,0.1,35,18.6,20.2,38.8,295.8,926.2,-11.8,0,57.5,5816
2018,7,15,290.4,9.6,-0.9,33,19.7,20.8,40.5,296.06,923.65,-9.2,22.6,57.9,5811
2018,7,16,275.9,9.9,-0.9,36.8,19.1,21.2,40.3,296.7,938.31,-10.3,12.4,60.7,5811
2018,7,17,278.3,9.6,-0.1,35,18.5,20.2,38.7,297.17,951.38,-19.6,19.5,67.3,5820
2018,7,18,255.7,8.8,-0.1,36.4,18.9,21.2,40.1,297.3,963.59,-37.7,2.2,70.4,5834
2018,7,19,256.6,9.2,-2,37.9,19.9,22.1,42,297.06,933.48,-10.2,1.1,59.7,5839
2018,7,20,283,5.8,-5.1,40.5,22.2,24.9,47.1,297.86,923.68,-36.3,93.9,62.5,5833
2018,7,21,293.6,9.8,-0.2,35.4,18.2,20.2,38.4,296.81,942.26,-9.4,0,64.7,5795
2018,7,22,296.4,7.6,-2.6,38.4,19.3,20.4,39.7,299.93,984.12,-0.3,1770.2,73.8,5791
2018,7,23,300.8,9,-1.4,37.8,20.2,21.5,41.7,295.79,918.62,-19.2,23.1,62.9,5821
2018,7,24,256.7,6.8,-1.8,38.4,20.5,23,43.5,296.88,957.45,-59.9,3.8,68.1,5834
2018,7,26,271.1,7.9,-1.5,40.1,21.3,22.1,43.4,297.37,969.36,0,0,68.3,5825
2018,7,27,257.6,6.1,-3.2,38.8,21.7,22,43.7,298.66,980.12,-4.5,1369.9,72,5805
2018,7,28,263.4,7.8,-3.6,38.2,21,21.2,42.2,297.77,935.84,-3.3,2069.6,65,5818
2018,7,29,243.2,8.4,-2.1,38.2,20.6,22.3,42.9,296.05,931.12,-15,396,59.9,5815
2018,7,30,244.1,7.4,-1.7,37.5,20.7,22.5,43.2,297.33,967.25,-42.1,2.5,65.7,5819
2018,7,31,242.1,8.8,-1,38.2,20.9,22.6,43.5,295.75,940.92,-38.8,0.8,57.1,5805
2018,8,1,269.9,7.9,0,38.3,20.4,21.5,41.9,296.44,978.11,-31.1,1.2,68.5,5791
2018,8,2,244.9,9.4,0.4,38.9,21.3,22.4,43.7,293.99,939.59,0,0,59.7,5806
2018,8,3,250.5,10.6,6.1,35.8,20,21.5,41.5,288.03,860.3,0,0,65.8,5828
2018,8,4,242.3,8.3,-1.3,34.5,19.5,21.3,40.8,294.18,897.69,-37,10,56.5,5830
2018,8,5,248.4,8.1,0.3,37.8,20.7,22.1,42.8,295.26,942.75,-138.4,5.1,68.7,5827
2018,8,6,253.6,8.5,-2.3,36.7,20.1,22.5,42.6,296.81,940.68,-1.7,5,58.2,5808
2018,8,7,305.7,9.1,-1.2,38.2,20.1,21,41.1,295.95,931.12,-6,10.5,59.9,5797
2018,8,8,267.6,9.8,0,35.1,17.9,20.5,38.4,296.02,941.37,-11.7,19.1,55.1,5817
2018,8,9,255.5,7,-1.6,36.8,20,21.7,41.7,297.18,961.26,-19.8,8,65.6,5841
2018,8,10,225.3,7.1,-2.4,35.3,18.5,21.8,40.3,298.96,985,-9.5,1430.3,64.7,5846
2018,8,11,222.7,7.7,-2.4,35.4,18.7,22.3,41,297.82,955.45,-10.9,1186.7,59.5,5828
2018,8,12,245.6,5.9,-3.9,36.2,20.6,22.2,42.8,298.45,960.98,-9.4,1565.2,66.1,5807
2018,8,13,242,7.8,-2,33.5,18.8,20.8,39.6,298.31,964.22,-6.6,1192.7,63.2,5812
2018,8,14,258.9,9.9,-0.6,34.9,19.3,21.9,41.2,295.96,923.67,-84,399,59.4,5818
2018,8,15,305.9,10.5,-0.3,35.7,19,21.8,40.8,296.46,933.51,-54,556,59.2,5825
2018,8,16,270.9,7.5,-1,34.8,19.1,21.6,40.7,296.63,950.06,-63.5,369.7,66.4,5840
2018,8,17,235.3,9.1,-1.4,34.9,18.7,21.9,40.6,295.92,928.67,-14.7,5.7,56.1,5824
2018,8,18,259.1,6.5,-2.1,35.2,20.4,21.8,42.2,296.71,942.42,-50.6,9.6,68.2,5817
2018,8,19,270.8,10.7,6.3,38,19.8,22.6,42.4,287.06,833.1,0,0,63.3,5800
2018,8,20,293.3,10.2,-0.3,37.4,19.3,21.2,40.5,296.09,935.95,-30.7,28.2,60.9,5810
2018,8,21,254.5,9.4,0.5,34.1,19.1,20.3,39.4,296.68,962.17,-27.7,0.2,66.2,5823
2018,8,22,243.6,7.4,-2.2,38.7,20.5,21.7,42.2,296.25,929.88,-32.3,743,64.1,5818
2018,8,23,238.5,7.9,-1.4,37,20.2,23,43.2,295.86,929.27,-84.7,1.6,62.7,5839
2018,8,24,228.1,8.2,1.4,37.5,20.6,22.2,42.8,292.96,907.65,0,0,69.4,5831
2018,8,25,226.5,7,-3.7,39.1,20.4,24,44.4,296.49,926.12,-18.5,43.3,56.2,5814
2018,8,26,261.1,8.9,-1.6,36.1,19.9,21.8,41.7,296.06,923.65,-28.9,515.1,57.8,5813
2018,8,27,283.3,10.3,-0.3,34.9,19.3,20.7,40,296.14,931.09,-18.6,2,57.7,5823
2018,8,28,267.8,6.8,-2.3,37.3,20.7,22.3,43,297.65,961.84,-18.1,4.5,67.9,5834
2018,8,29,247.8,5.9,-3.8,35.3,20.4,22.6,43,299.27,987.53,-3.2,1951.6,65.8,5836
2018,8,30,220.7,6.9,-1.5,36.8,19.2,22.2,41.4,297.03,958.48,-43.9,806.1,65.4,5835
2018,8,31,225.8,5.7,-2.7,36.2,20.5,23.6,44.1,296.58,947.24,-76.5,726.7,65.9,5832
2018,9,1,248.1,17.9,17.4,36.3,20.6,22.5,43.1,268.13,671.5,0,0,62.9,5827
2018,9,2,239.4,7.9,0.8,35.9,20.1,22.1,42.2,294.37,941.88,-157.5,1.1,65.5,5820
2018,9,3,237.2,5.6,-3.6,36.5,20.7,22.7,43.4,298.54,982.47,-13.1,1697.2,65.3,5824
2018,9,4,230.9,5.2,-3.9,39.2,20.5,23.3,43.8,298.45,974.62,-20.8,1957.6,66.4,5823
2018,9,5,255.4,6,-2.6,38,21,23.6,44.6,297.17,970.86,-46.9,610.1,65.9,5803
2018,9,6,303.9,8.8,-0.7,36.1,20,21.5,41.5,295.18,932.51,-21.5,1.2,56.8,5786
2018,9,7,285.5,6.1,-2.6,36.1,20.1,22.3,42.4,297.66,974.72,-16.1,693.2,64.4,5832
2018,9,8,238.3,6.3,-2.7,34,19.4,22.7,42.1,297.79,977.34,-14.7,845.3,56.2,5823
2018,9,9,211.7,7.7,-0.8,22.6,17.5,21.4,38.9,296.73,958.54,-38.7,3.5,55.6,5819
2018,9,10,207.2,6.7,-1.7,29.8,18.2,22.8,41,296.3,955.83,-38.6,536.8,57.7,5812
2018,9,11,209,6.3,-3.1,32.5,18.2,22,40.2,298.31,971.97,-16.1,2051.5,58.6,5815
2018,9,12,221.3,5.8,-3.2,36.8,19.5,22.6,42.1,297.7,963.91,-40,1819.3,62.1,5815
2018,9,13,234.3,5.1,-4.2,35.9,20,22.5,42.5,298.53,966.54,-34.3,2643.4,57,5820
2018,9,14,226.1,6,-2.3,36.3,20.8,23.5,44.3,296.67,966.81,-61.4,738.1,59.7,5813
2018,9,15,218.6,6.3,-1.9,34.3,20,23.4,43.4,296.25,953.02,-74.3,869.5,61.2,5810
2018,9,16,210,6.3,-1.4,33.4,19.4,24.2,43.6,295.42,950.33,-109.5,366.9,56.6,5809
2018,9,17,224.8,4,-4.9,36.1,20,24.6,44.6,297.95,966.63,-33,1894.8,56.6,5813
2018,9,18,237,4.8,-3.5,32.9,20.9,23,43.9,296.48,941.33,-63.3,1347.5,53.7,5813
2018,9,19,226.7,5.2,-3.1,32.8,19,23.8,42.8,296.48,941.33,-94.8,1022.9,53.5,5825
2018,9,20,311.3,9,4.1,38.3,20.9,22,42.9,289.63,881.7,0,0,67.3,5809
2018,9,21,280.8,6.8,-1.3,35,19.8,22.6,42.4,296.16,972.24,-69.4,176.3,62.1,5812
2018,9,22,217.7,5.7,-2.6,34.1,21.4,23.6,45,296.54,980.06,-25.3,658.6,59.3,5789
2018,9,23,152.6,4.8,-4.2,30.8,16.2,24.4,40.6,297.5,977.37,-12.1,1419,51.1,5799
2018,9,24,207.3,4.5,-4.5,28.2,20.3,23.8,44.1,297.59,969.38,-25.8,1765.3,53.5,5805
2018,9,25,214.3,4.3,-4.5,39.4,21.2,24.8,46,297.27,961.23,-56.3,1883.7,57.4,5814
2018,9,26,211.1,5.1,-3.9,36.8,20.2,24.2,44.4,297.65,966.66,-54,2033.9,57.6,5820
2018,9,27,207.5,5.4,-3.6,36.3,19.6,23.9,43.5,297.65,966.66,-43.9,2084.1,55.6,5816
2018,9,28,189,7.4,2.7,35.5,20.2,25.3,45.5,288.83,870.6,0,0,53.7,5813
2018,9,29,206.3,2.4,-7,33.7,22.1,26,48.1,298.28,969.28,-40.1,2519.5,50.4,5813
2018,9,30,214.7,5,-3.7,30.3,20.5,22.9,43.4,297.42,962.24,-48.5,25.8,50.2,5813
2018,10,1,116.4,5.5,-1.7,21.4,11.9,24,35.9,294.93,937.11,-138.1,22,33.1,5802
2018,10,2,179.3,4.2,-4.6,11.2,17.6,23.8,41.4,297.42,958.42,-53.4,1968.9,37.9,5794
2018,10,3,202.6,2.5,-6,11.3,20.5,25.3,45.8,296.74,944.2,-66.7,2034.3,41.9,5787
2018,10,4,192.2,3.3,-5,9.4,20.4,23.9,44.3,296.32,947.25,-56.5,1560.3,36.4,5781
2018,10,5,201.6,4.4,-3.6,20.8,18.1,24.2,42.3,295.74,947.37,-67.3,1149.5,37,5780
2018,10,6,207.5,4.9,-1.9,21.1,19.8,23.6,43.4,293.35,920.82,-115,3,37.9,5768
2018,10,7,202.6,4.2,-4.1,10.5,19,22.4,41.4,297.22,965.15,-46.3,2073.5,38.1,5768
2018,10,8,188,4.3,-2.9,18.6,17.4,24.1,41.5,294.35,932.91,0,0,28.4,5760
2018,10,9,147.4,5.4,-2.3,3,13,22.8,35.8,296.06,962.52,-67,856.7,27.5,5764
