SWEAT index,Showalter index,LIFTED index,K index,Cross totals index,Vertical totals index,Totals totals index,TLCL,PLCL,CINE,CAPE,PRECIPITABLE WATER,1000-500 THICKNESS,Date,TH
179.8,8.6,0.7,14.5,16.2,23.9,40.1,293.02,941.54,-161.4,702.3,27.8,5768,22/03/2018,0
179.8,6.7,-0.9,14.5,16.2,23.9,40.1,293.92,938.26,-166.5,1460.0,28.4,5768,23/03/2018,0
179.8,5.5,-2.3,14.5,16.2,23.9,40.1,296.19,973.92,-8.9,16.6,40.9,5768,24/03/2018,1
179.8,6.9,-1.6,27.6,16.2,23.9,40.1,294.81,949.68,-48.6,1193.9,32.5,5768,25/03/2018,0
179.8,9.4,-0.5,27.6,16.2,23.9,40.1,293.03,922.7,-0.7,3.1,26.8,5768,26/03/2018,0
179.8,9.2,0.3,27.6,16.2,23.9,40.1,292.31,917.76,-90.0,270.3,24.4,5768,27/03/2018,0
179.8,7.7,-0.9,27.6,16.2,23.9,40.1,293.64,930.52,-90.1,1197.1,21.0,5768,28/03/2018,0
179.8,6.0,-2.4,27.6,16.2,23.9,40.1,295.7,960.33,-115.3,2162.6,24.2,5768,29/03/2018,0
179.8,9.9,-0.4,27.6,16.2,23.9,40.1,291.86,895.43,-5.9,0.0,18.6,5768,30/03/2018,1
179.8,9.7,-0.7,27.6,16.2,23.9,40.1,292.06,895.41,-9.4,0.1,26.2,5768,31/03/2018,1
91.0,8.2,3.1,23.5,8.8,27.2,36.0,292.03,953.9,-267.4,1175.3,30.5,5768,01/04/2018,0
91.0,11.4,7.3,23.5,8.8,27.2,36.0,283.91,837.51,-491.3,103.7,27.9,5768,02/04/2018,0
91.0,8.4,2.7,23.5,8.8,27.2,36.0,293.09,975.84,-78.2,931.0,34.3,5742,03/04/2018,0
91.0,8.0,0.7,22.2,8.8,27.2,36.0,292.07,917.07,-84.1,1008.3,28.4,5742,04/04/2018,0
91.0,7.4,-1.1,22.2,8.8,27.2,36.0,293.67,928.2,-64.6,1570.3,31.5,5742,05/04/2018,0
91.0,4.0,-1.0,22.2,8.8,27.2,36.0,299.26,1008.84,0.1,3817.7,38.7,5742,06/04/2018,0
91.0,8.0,-2.1,22.2,8.8,27.2,36.0,294.21,926.24,-38.9,2314.5,32.7,5742,07/04/2018,1
91.0,8.4,3.9,22.2,8.8,27.2,36.0,286.96,846.27,-421.0,155.8,36.1,5742,08/04/2018,1
91.0,5.8,-0.8,22.2,8.8,27.2,36.0,294.64,958.1,-78.7,1436.9,44.5,5742,09/04/2018,1
91.0,9.2,3.5,22.2,8.8,27.2,36.0,291.5,946.4,-216.4,34.4,39.6,5742,10/04/2018,1
91.0,8.2,-0.6,22.2,8.8,27.2,36.0,293.28,927.32,-76.7,1130.1,31.4,5742,11/04/2018,0
91.0,8.7,2.6,22.2,8.8,27.2,36.0,291.54,934.19,-215.0,243.9,36.0,5742,12/04/2018,0
91.0,5.6,-2.7,22.2,8.8,27.2,36.0,298.42,1025.15,0.6,12.3,39.2,5742,13/04/2018,1
91.0,6.8,-1.5,22.2,8.8,27.2,36.0,293.68,921.27,-123.7,1515.3,35.8,5742,14/04/2018,0
91.0,7.1,1.1,22.2,8.8,27.2,36.0,291.27,903.78,-269.1,755.6,39.2,5742,15/04/2018,0
91.0,6.5,-1.9,22.2,8.8,27.2,36.0,293.51,911.03,-154.1,1296.7,30.9,5742,16/04/2018,1
217.6,3.8,-2.4,34.0,20.4,29.1,49.5,293.49,960.21,-218.8,341.5,43.5,5761,18/04/2018,0
217.6,4.3,-6.3,34.0,20.4,29.1,49.5,294.5,921.29,-73.3,905.0,33.4,5761,19/04/2018,0
217.6,1.9,-8.1,34.0,20.4,29.1,49.5,296.26,936.28,-117.3,2034.8,27.7,5761,20/04/2018,1
217.6,2.2,-3.4,34.0,20.4,29.1,49.5,290.62,873.73,-462.0,246.6,45.1,5796,21/04/2018,1
370.4,-0.2,-8.9,39.6,23.8,31.3,55.1,297.15,946.15,-114.0,2308.7,45.7,5796,22/04/2018,0
370.4,1.8,-8.4,39.6,23.8,31.3,55.1,296.86,947.25,-62.8,2146.7,30.9,5794,23/04/2018,0
370.4,1.7,-7.3,39.6,23.8,31.3,55.1,296.05,944.92,-123.9,1614.8,29.5,5794,24/04/2018,0
370.4,3.7,-6.5,39.6,23.8,31.3,55.1,294.61,920.46,-129.0,1726.1,22.7,5796,25/04/2018,0
370.4,5.1,-1.1,39.6,23.8,31.3,55.1,290.42,903.46,-328.1,772.0,33.3,5796,26/04/2018,1
370.4,6.4,2.0,39.6,23.8,31.3,55.1,287.63,891.66,-495.0,137.0,33.6,5796,27/04/2018,0
370.4,-3.4,-6.7,39.6,23.8,31.3,55.1,310.4,1157.85,8.2,12990.8,35.1,5796,28/04/2018,0
170.4,2.2,-7.3,31.3,17.3,29.5,46.8,296.34,953.61,-78.2,2428.6,41.9,5797,29/04/2018,1
199.1,5.0,-4.7,29.3,18.6,26.3,44.9,296.26,939.19,-17.0,1.7,45.0,5778,30/04/2018,0
199.1,6.1,-1.0,29.3,18.6,26.3,44.9,295.9,994.64,-1.8,5.6,40.5,5778,01/05/2018,0
213.1,6.5,-3.4,31.7,21.0,28.7,49.7,292.33,901.76,-109.2,1193.7,27.8,5776,02/05/2018,0
213.1,7.1,2.8,31.7,21.0,28.7,49.7,289.27,929.11,0.0,0.0,39.1,5776,03/05/2018,0
213.1,7.0,-3.0,31.7,21.0,28.7,49.7,291.59,889.24,-63.6,697.8,29.3,5776,04/05/2018,0
213.1,9.4,-0.2,31.7,21.0,28.7,49.7,288.5,860.21,-206.9,1.7,31.6,5776,05/05/2018,0
213.1,4.2,-6.0,31.7,21.0,28.7,49.7,294.46,911.65,-101.0,1152.0,35.7,5776,06/05/2018,0
213.1,2.3,-7.6,31.7,21.0,28.7,49.7,296.55,939.14,-171.2,2256.3,46.1,5776,07/05/2018,0
213.1,4.0,-7.2,37.2,21.0,28.7,49.7,295.26,912.55,-161.2,2063.2,37.1,5776,09/05/2018,0
213.1,1.8,-8.1,37.2,21.0,28.7,49.7,296.4,926.8,-152.3,2950.3,30.0,5776,10/05/2018,1
245.1,0.0,-9.3,38.0,21.8,29.5,51.3,298.22,968.1,-12.7,1.1,48.9,5817,11/05/2018,1
245.1,1.4,-8.7,38.0,21.8,29.5,51.3,297.47,958.52,-3.0,3259.1,42.8,5817,13/05/2018,0
245.1,5.2,-0.1,38.0,21.8,29.5,51.3,291.64,949.29,-329.3,0.9,38.1,5821,14/05/2018,0
245.1,4.3,-4.7,38.0,21.8,29.5,51.3,291.63,876.68,-139.4,826.7,30.9,5821,15/05/2018,1
245.1,2.5,-7.6,38.0,21.8,29.5,51.3,296.14,942.87,-77.9,1672.6,40.6,5821,16/05/2018,0
245.1,6.1,0.8,38.0,21.8,29.5,51.3,291.75,965.88,0.0,0.0,40.4,5821,17/05/2018,0
245.1,3.2,-8.1,38.0,21.8,29.5,51.3,295.33,912.11,-44.6,1184.6,31.1,5821,18/05/2018,1
245.1,3.9,-2.9,38.0,21.8,29.5,51.3,294.0,964.52,-244.4,0.0,45.3,5823,19/05/2018,0
245.1,1.3,-8.7,38.0,21.8,29.5,51.3,296.67,936.84,-80.9,2090.5,44.0,5823,20/05/2018,0
245.1,2.3,-8.0,38.0,21.8,29.5,51.3,295.56,918.98,-102.4,1291.5,33.5,5823,21/05/2018,0
245.1,3.1,-8.1,38.0,21.8,29.5,51.3,295.67,920.8,-66.3,1542.0,39.4,5823,22/05/2018,1
245.1,-3.7,-8.5,38.0,21.8,29.5,51.3,310.81,1157.7,1.6,12390.0,67.9,5823,23/05/2018,0
245.1,1.7,-8.3,38.0,21.8,29.5,51.3,296.42,937.57,-20.7,0.1,50.8,5823,24/05/2018,0
245.1,4.4,-7.2,38.0,21.8,29.5,51.3,293.9,891.84,-87.5,945.2,36.3,5823,25/05/2018,0
245.1,0.3,-9.8,38.0,21.8,29.5,51.3,297.51,940.83,-115.0,2360.7,44.3,5823,26/05/2018,0
245.1,1.4,-8.8,38.0,21.8,29.5,51.3,296.85,939.11,-105.5,1700.3,35.4,5823,27/05/2018,0
245.1,1.8,-8.8,38.0,21.8,29.5,51.3,296.83,939.85,-83.1,1493.0,47.5,5823,28/05/2018,0
199.1,5.2,-4.8,33.6,17.4,25.1,42.5,296.97,936.81,-64.5,1644.0,43.4,5790,29/05/2018,0
199.1,6.8,-4.3,33.6,17.4,25.1,42.5,295.41,904.16,-48.5,5.8,37.0,5790,30/05/2018,0
199.1,6.7,-4.8,33.6,17.4,25.1,42.5,296.02,910.07,-7.6,1.1,38.0,5790,31/05/2018,1
199.1,3.8,-5.1,33.6,17.4,25.1,42.5,298.74,979.46,-43.3,1731.6,57.6,5790,01/06/2018,0
199.1,8.7,0.7,33.6,17.4,25.1,42.5,292.56,914.98,0.0,0.0,49.8,5790,02/06/2018,0
199.1,22.1,3.1,33.6,17.4,25.1,42.5,276.44,632.98,0.0,0.0,17.7,5790,03/06/2018,1
244.4,8.5,-2.8,33.4,20.9,23.3,44.2,294.51,881.9,-42.8,1134.1,41.3,5806,04/06/2018,1
244.4,3.5,4.0,33.4,20.9,23.3,44.2,302.49,1012.1,0.1,4262.9,70.7,5808,05/06/2018,0
214.7,9.4,-1.2,39.6,19.7,23.8,43.5,293.29,884.29,-110.2,169.9,51.8,5837,06/06/2018,0
227.9,28.1,1.1,40.8,20.8,23.9,44.7,273.68,557.07,0.0,0.0,9.2,5837,07/06/2018,1
227.9,5.5,-5.0,40.8,20.8,23.9,44.7,298.04,942.46,-32.1,1286.2,58.7,5837,08/06/2018,1
226.4,6.0,-3.6,39.3,20.6,24.5,45.1,297.96,958.1,-45.5,1032.9,66.0,5776,09/06/2018,1
226.4,28.4,1.7,39.3,20.6,24.5,45.1,274.51,570.1,0.0,0.0,15.3,5776,10/06/2018,1
277.4,6.8,-2.8,42.6,21.6,24.6,46.2,296.29,917.86,-82.5,597.9,66.5,5757,11/06/2018,1
277.4,28.1,-3.8,42.6,21.6,24.6,46.2,275.53,574.65,0.0,0.0,-24.4,5757,12/06/2018,1
277.4,15.1,-1.3,36.6,21.6,24.6,46.2,287.75,744.67,-47.5,0.3,28.8,5757,13/06/2018,0
277.4,10.2,1.5,36.6,21.6,24.6,46.2,285.28,736.07,-631.4,18.6,34.6,5757,14/06/2018,0
277.4,35.1,-4.4,36.6,21.6,24.6,46.2,261.99,497.25,0.0,0.0,6.6,5757,15/06/2018,0
277.4,5.9,-2.2,36.6,21.6,24.6,46.2,292.2,826.79,-299.8,949.6,42.2,5757,16/06/2018,1
277.4,5.6,-2.8,36.6,21.6,24.6,46.2,292.56,823.99,-341.6,1403.0,47.1,5757,17/06/2018,1
277.4,5.1,-5.3,36.6,21.6,24.6,46.2,298.82,940.39,-134.8,3086.5,49.3,5757,18/06/2018,0
277.4,5.0,-4.7,36.6,21.6,24.6,46.2,299.2,962.14,-84.4,2650.6,61.2,5757,20/06/2018,1
277.4,5.6,-4.2,36.6,21.6,24.6,46.2,298.88,962.58,-75.6,2132.7,61.4,5757,21/06/2018,0
277.4,8.6,-2.3,36.6,21.6,24.6,46.2,295.41,904.16,-44.0,806.5,50.8,5757,22/06/2018,0
277.4,11.2,-1.5,36.6,21.6,24.6,46.2,293.6,872.81,-27.2,364.2,46.7,5757,23/06/2018,1
277.4,6.4,-3.6,36.6,21.6,24.6,46.2,298.34,958.9,-35.1,1794.3,65.3,5757,25/06/2018,0
277.4,8.7,0.7,36.6,21.6,24.6,46.2,294.6,933.35,-137.2,35.2,64.0,5757,26/06/2018,0
277.4,6.2,-0.7,36.6,21.6,24.6,46.2,299.97,1003.57,0.2,1643.4,65.5,5757,27/06/2018,0
277.4,27.0,4.3,39.3,21.6,24.6,46.2,276.91,630.46,0.0,0.0,18.0,5757,29/06/2018,0
271.6,18.9,1.9,39.0,21.3,24.3,45.6,286.02,752.54,0.0,0.0,28.2,5838,30/06/2018,0
233.6,17.6,16.9,37.5,20.3,24.1,44.4,267.77,662.17,0.0,0.0,63.9,5837,01/07/2018,1
250.6,5.5,-3.2,37.4,19.6,23.6,43.2,297.38,946.98,-39.7,1162.7,66.0,5838,02/07/2018,1
268.4,8.8,2.2,38.9,20.2,23.7,43.9,292.88,914.13,0.0,0.0,68.6,5830,03/07/2018,1
268.9,4.3,-5.4,38.7,20.7,23.6,44.3,299.27,972.3,-18.0,2394.8,67.4,5816,04/07/2018,0
270.3,6.5,-2.1,39.1,20.9,22.2,43.1,297.1,965.56,-37.1,590.0,69.5,5811,05/07/2018,1
246.7,7.2,-2.7,39.6,21.8,23.5,45.3,296.48,933.99,-36.3,637.3,60.0,5818,06/07/2018,0
245.0,9.8,-0.5,35.3,17.7,23.0,40.7,295.28,910.9,-70.5,0.5,52.3,5837,07/07/2018,0
263.8,11.3,0.9,32.4,18.0,20.1,38.1,295.7,926.2,-120.7,0.5,56.1,5826,08/07/2018,0
258.9,8.7,-0.7,32.3,18.6,19.9,38.5,298.05,964.92,-12.8,28.5,67.8,5829,09/07/2018,0
264.6,8.3,0.6,39.3,20.7,21.5,42.2,295.33,936.92,-81.1,12.0,70.7,5818,10/07/2018,1
238.2,12.0,6.5,35.4,17.2,20.8,38.0,289.82,876.33,0.0,0.0,67.9,5833,11/07/2018,1
253.0,9.1,-0.2,36.4,18.0,19.7,37.7,298.15,967.83,-15.5,730.1,71.3,5818,12/07/2018,0
246.1,8.7,-0.2,34.1,18.0,20.7,38.7,297.53,965.27,-49.9,327.7,66.1,5817,13/07/2018,0
254.1,10.5,0.1,35.0,18.6,20.2,38.8,295.8,926.2,-11.8,0.0,57.5,5816,14/07/2018,0
290.4,9.6,-0.9,33.0,19.7,20.8,40.5,296.06,923.65,-9.2,22.6,57.9,5811,15/07/2018,0
275.9,9.9,-0.9,36.8,19.1,21.2,40.3,296.7,938.31,-10.3,12.4,60.7,5811,16/07/2018,0
278.3,9.6,-0.1,35.0,18.5,20.2,38.7,297.17,951.38,-19.6,19.5,67.3,5820,17/07/2018,1
255.7,8.8,-0.1,36.4,18.9,21.2,40.1,297.3,963.59,-37.7,2.2,70.4,5834,18/07/2018,0
256.6,9.2,-2.0,37.9,19.9,22.1,42.0,297.06,933.48,-10.2,1.1,59.7,5839,19/07/2018,1
283.0,5.8,-5.1,40.5,22.2,24.9,47.1,297.86,923.68,-36.3,93.9,62.5,5833,20/07/2018,0
293.6,9.8,-0.2,35.4,18.2,20.2,38.4,296.81,942.26,-9.4,0.0,64.7,5795,21/07/2018,0
296.4,7.6,-2.6,38.4,19.3,20.4,39.7,299.93,984.12,-0.3,1770.2,73.8,5791,22/07/2018,1
300.8,9.0,-1.4,37.8,20.2,21.5,41.7,295.79,918.62,-19.2,23.1,62.9,5821,23/07/2018,0
256.7,6.8,-1.8,38.4,20.5,23.0,43.5,296.88,957.45,-59.9,3.8,68.1,5834,24/07/2018,0
271.1,7.9,-1.5,40.1,21.3,22.1,43.4,297.37,969.36,0.0,0.0,68.3,5825,26/07/2018,1
257.6,6.1,-3.2,38.8,21.7,22.0,43.7,298.66,980.12,-4.5,1369.9,72.0,5805,27/07/2018,1
263.4,7.8,-3.6,38.2,21.0,21.2,42.2,297.77,935.84,-3.3,2069.6,65.0,5818,28/07/2018,0
243.2,8.4,-2.1,38.2,20.6,22.3,42.9,296.05,931.12,-15.0,396.0,59.9,5815,29/07/2018,1
244.1,7.4,-1.7,37.5,20.7,22.5,43.2,297.33,967.25,-42.1,2.5,65.7,5819,30/07/2018,1
242.1,8.8,-1.0,38.2,20.9,22.6,43.5,295.75,940.92,-38.8,0.8,57.1,5805,31/07/2018,0
269.9,7.9,0.0,38.3,20.4,21.5,41.9,296.44,978.11,-31.1,1.2,68.5,5791,01/08/2018,0
244.9,9.4,0.4,38.9,21.3,22.4,43.7,293.99,939.59,0.0,0.0,59.7,5806,02/08/2018,1
250.5,10.6,6.1,35.8,20.0,21.5,41.5,288.03,860.3,0.0,0.0,65.8,5828,03/08/2018,1
242.3,8.3,-1.3,34.5,19.5,21.3,40.8,294.18,897.69,-37.0,10.0,56.5,5830,04/08/2018,1
248.4,8.1,0.3,37.8,20.7,22.1,42.8,295.26,942.75,-138.4,5.1,68.7,5827,05/08/2018,0
253.6,8.5,-2.3,36.7,20.1,22.5,42.6,296.81,940.68,-1.7,5.0,58.2,5808,06/08/2018,0
305.7,9.1,-1.2,38.2,20.1,21.0,41.1,295.95,931.12,-6.0,10.5,59.9,5797,07/08/2018,0
267.6,9.8,0.0,35.1,17.9,20.5,38.4,296.02,941.37,-11.7,19.1,55.1,5817,08/08/2018,0
255.5,7.0,-1.6,36.8,20.0,21.7,41.7,297.18,961.26,-19.8,8.0,65.6,5841,09/08/2018,0
225.3,7.1,-2.4,35.3,18.5,21.8,40.3,298.96,985.0,-9.5,1430.3,64.7,5846,10/08/2018,0
222.7,7.7,-2.4,35.4,18.7,22.3,41.0,297.82,955.45,-10.9,1186.7,59.5,5828,11/08/2018,0
245.6,5.9,-3.9,36.2,20.6,22.2,42.8,298.45,960.98,-9.4,1565.2,66.1,5807,12/08/2018,0
242.0,7.8,-2.0,33.5,18.8,20.8,39.6,298.31,964.22,-6.6,1192.7,63.2,5812,13/08/2018,0
258.9,9.9,-0.6,34.9,19.3,21.9,41.2,295.96,923.67,-84.0,399.0,59.4,5818,14/08/2018,1
305.9,10.5,-0.3,35.7,19.0,21.8,40.8,296.46,933.51,-54.0,556.0,59.2,5825,15/08/2018,1
270.9,7.5,-1.0,34.8,19.1,21.6,40.7,296.63,950.06,-63.5,369.7,66.4,5840,16/08/2018,0
235.3,9.1,-1.4,34.9,18.7,21.9,40.6,295.92,928.67,-14.7,5.7,56.1,5824,17/08/2018,0
259.1,6.5,-2.1,35.2,20.4,21.8,42.2,296.71,942.42,-50.6,9.6,68.2,5817,18/08/2018,0
270.8,10.7,6.3,38.0,19.8,22.6,42.4,287.06,833.1,0.0,0.0,63.3,5800,19/08/2018,0
293.3,10.2,-0.3,37.4,19.3,21.2,40.5,296.09,935.95,-30.7,28.2,60.9,5810,20/08/2018,0
254.5,9.4,0.5,34.1,19.1,20.3,39.4,296.68,962.17,-27.7,0.2,66.2,5823,21/08/2018,0
243.6,7.4,-2.2,38.7,20.5,21.7,42.2,296.25,929.88,-32.3,743.0,64.1,5818,22/08/2018,1
238.5,7.9,-1.4,37.0,20.2,23.0,43.2,295.86,929.27,-84.7,1.6,62.7,5839,23/08/2018,0
228.1,8.2,1.4,37.5,20.6,22.2,42.8,292.96,907.65,0.0,0.0,69.4,5831,24/08/2018,0
226.5,7.0,-3.7,39.1,20.4,24.0,44.4,296.49,926.12,-18.5,43.3,56.2,5814,25/08/2018,0
261.1,8.9,-1.6,36.1,19.9,21.8,41.7,296.06,923.65,-28.9,515.1,57.8,5813,26/08/2018,1
283.3,10.3,-0.3,34.9,19.3,20.7,40.0,296.14,931.09,-18.6,2.0,57.7,5823,27/08/2018,0
267.8,6.8,-2.3,37.3,20.7,22.3,43.0,297.65,961.84,-18.1,4.5,67.9,5834,28/08/2018,1
247.8,5.9,-3.8,35.3,20.4,22.6,43.0,299.27,987.53,-3.2,1951.6,65.8,5836,29/08/2018,1
220.7,6.9,-1.5,36.8,19.2,22.2,41.4,297.03,958.48,-43.9,806.1,65.4,5835,30/08/2018,1
225.8,5.7,-2.7,36.2,20.5,23.6,44.1,296.58,947.24,-76.5,726.7,65.9,5832,31/08/2018,0
248.1,17.9,17.4,36.3,20.6,22.5,43.1,268.13,671.5,0.0,0.0,62.9,5827,01/09/2018,1
239.4,7.9,0.8,35.9,20.1,22.1,42.2,294.37,941.88,-157.5,1.1,65.5,5820,02/09/2018,0
237.2,5.6,-3.6,36.5,20.7,22.7,43.4,298.54,982.47,-13.1,1697.2,65.3,5824,03/09/2018,1
230.9,5.2,-3.9,39.2,20.5,23.3,43.8,298.45,974.62,-20.8,1957.6,66.4,5823,04/09/2018,1
255.4,6.0,-2.6,38.0,21.0,23.6,44.6,297.17,970.86,-46.9,610.1,65.9,5803,05/09/2018,0
303.9,8.8,-0.7,36.1,20.0,21.5,41.5,295.18,932.51,-21.5,1.2,56.8,5786,06/09/2018,0
285.5,6.1,-2.6,36.1,20.1,22.3,42.4,297.66,974.72,-16.1,693.2,64.4,5832,07/09/2018,0
238.3,6.3,-2.7,34.0,19.4,22.7,42.1,297.79,977.34,-14.7,845.3,56.2,5823,08/09/2018,0
211.7,7.7,-0.8,22.6,17.5,21.4,38.9,296.73,958.54,-38.7,3.5,55.6,5819,09/09/2018,0
207.2,6.7,-1.7,29.8,18.2,22.8,41.0,296.3,955.83,-38.6,536.8,57.7,5812,10/09/2018,0
209.0,6.3,-3.1,32.5,18.2,22.0,40.2,298.31,971.97,-16.1,2051.5,58.6,5815,11/09/2018,0
221.3,5.8,-3.2,36.8,19.5,22.6,42.1,297.7,963.91,-40.0,1819.3,62.1,5815,12/09/2018,0
234.3,5.1,-4.2,35.9,20.0,22.5,42.5,298.53,966.54,-34.3,2643.4,57.0,5820,13/09/2018,1
226.1,6.0,-2.3,36.3,20.8,23.5,44.3,296.67,966.81,-61.4,738.1,59.7,5813,14/09/2018,0
218.6,6.3,-1.9,34.3,20.0,23.4,43.4,296.25,953.02,-74.3,869.5,61.2,5810,15/09/2018,1
210.0,6.3,-1.4,33.4,19.4,24.2,43.6,295.42,950.33,-109.5,366.9,56.6,5809,16/09/2018,0
224.8,4.0,-4.9,36.1,20.0,24.6,44.6,297.95,966.63,-33.0,1894.8,56.6,5813,17/09/2018,0
237.0,4.8,-3.5,32.9,20.9,23.0,43.9,296.48,941.33,-63.3,1347.5,53.7,5813,18/09/2018,0
226.7,5.2,-3.1,32.8,19.0,23.8,42.8,296.48,941.33,-94.8,1022.9,53.5,5825,19/09/2018,1
311.3,9.0,4.1,38.3,20.9,22.0,42.9,289.63,881.7,0.0,0.0,67.3,5809,20/09/2018,0
280.8,6.8,-1.3,35.0,19.8,22.6,42.4,296.16,972.24,-69.4,176.3,62.1,5812,21/09/2018,0
217.7,5.7,-2.6,34.1,21.4,23.6,45.0,296.54,980.06,-25.3,658.6,59.3,5789,22/09/2018,0
152.6,4.8,-4.2,30.8,16.2,24.4,40.6,297.5,977.37,-12.1,1419.0,51.1,5799,23/09/2018,1
207.3,4.5,-4.5,28.2,20.3,23.8,44.1,297.59,969.38,-25.8,1765.3,53.5,5805,24/09/2018,1
214.3,4.3,-4.5,39.4,21.2,24.8,46.0,297.27,961.23,-56.3,1883.7,57.4,5814,25/09/2018,0
211.1,5.1,-3.9,36.8,20.2,24.2,44.4,297.65,966.66,-54.0,2033.9,57.6,5820,26/09/2018,0
207.5,5.4,-3.6,36.3,19.6,23.9,43.5,297.65,966.66,-43.9,2084.1,55.6,5816,27/09/2018,1
189.0,7.4,2.7,35.5,20.2,25.3,45.5,288.83,870.6,0.0,0.0,53.7,5813,28/09/2018,1
206.3,2.4,-7.0,33.7,22.1,26.0,48.1,298.28,969.28,-40.1,2519.5,50.4,5813,29/09/2018,0
214.7,5.0,-3.7,30.3,20.5,22.9,43.4,297.42,962.24,-48.5,25.8,50.2,5813,30/09/2018,0
116.4,5.5,-1.7,21.4,11.9,24.0,35.9,294.93,937.11,-138.1,22.0,33.1,5802,01/10/2018,0
179.3,4.2,-4.6,11.2,17.6,23.8,41.4,297.42,958.42,-53.4,1968.9,37.9,5794,02/10/2018,0
202.6,2.5,-6.0,11.3,20.5,25.3,45.8,296.74,944.2,-66.7,2034.3,41.9,5787,03/10/2018,0
192.2,3.3,-5.0,9.4,20.4,23.9,44.3,296.32,947.25,-56.5,1560.3,36.4,5781,04/10/2018,0
201.6,4.4,-3.6,20.8,18.1,24.2,42.3,295.74,947.37,-67.3,1149.5,37.0,5780,05/10/2018,0
207.5,4.9,-1.9,21.1,19.8,23.6,43.4,293.35,920.82,-115.0,3.0,37.9,5768,06/10/2018,0
202.6,4.2,-4.1,10.5,19.0,22.4,41.4,297.22,965.15,-46.3,2073.5,38.1,5768,07/10/2018,0
188.0,4.3,-2.9,18.6,17.4,24.1,41.5,294.35,932.91,0.0,0.0,28.4,5760,08/10/2018,0
147.4,5.4,-2.3,3.0,13.0,22.8,35.8,296.06,962.52,-67.0,856.7,27.5,5764,09/10/2018,0
152.1,6.7,-0.8,31.1,14.3,22.8,37.1,295.5,974.96,-27.2,376.5,51.9,5760,10/10/2018,0
224.2,7.6,0.7,37.2,20.8,22.3,43.1,294.49,972.46,-43.4,0.7,60.8,5771,11/10/2018,1
275.2,3.5,-2.7,34.4,24.4,26.5,50.9,293.34,957.44,-174.3,48.3,50.7,5767,12/10/2018,0
240.2,9.9,3.1,35.3,19.4,21.0,40.4,294.15,977.71,0.0,0.0,55.2,5785,13/10/2018,1
195.3,9.7,3.1,22.4,14.4,20.7,35.1,294.37,986.13,-5.5,0.8,40.8,5777,14/10/2018,0
194.6,10.0,6.1,5.3,17.4,20.8,38.2,286.96,883.72,0.0,0.0,36.6,5765,15/10/2018,0
97.0,8.0,0.7,-4.5,8.1,20.9,29.0,294.54,961.72,-60.6,12.5,29.4,5779,16/10/2018,0
121.4,7.5,1.8,-0.4,12.1,22.2,34.3,291.43,927.72,0.0,0.0,25.9,5768,17/10/2018,0
181.1,4.4,-3.4,7.2,17.9,23.3,41.2,296.38,980.69,-36.5,101.3,34.3,5770,18/10/2018,0
189.8,3.0,-3.5,15.3,18.6,24.6,43.2,299.06,1010.86,-0.5,0.8,37.0,5773,19/10/2018,0
166.7,3.6,-3.4,14.7,17.7,25.7,43.4,294.87,956.11,-106.9,777.3,34.4,5762,20/10/2018,0
136.4,3.8,-2.2,13.4,15.0,25.4,40.4,292.94,938.68,-211.6,196.4,32.0,5765,21/10/2018,0
66.4,5.1,-0.6,7.0,7.6,26.5,34.1,291.37,915.18,-245.6,83.4,28.5,5754,22/10/2018,0
165.9,2.9,-4.5,9.8,17.2,25.5,42.7,295.96,978.1,-50.2,1189.5,31.5,5740,23/10/2018,0
193.6,4.1,-2.4,32.1,19.9,23.5,43.4,293.24,927.14,-86.3,936.1,38.8,5726,24/10/2018,0
75.3,8.8,5.6,3.2,7.8,23.0,30.8,284.42,845.99,0.0,0.0,16.0,5719,25/10/2018,0
76.7,5.5,-1.4,1.3,9.9,22.1,32.0,295.53,1002.64,-43.5,109.5,21.3,5733,26/10/2018,0
158.4,8.5,5.0,5.9,15.6,20.5,36.1,284.66,841.6,0.0,0.0,23.1,5740,27/10/2018,0
31.0,6.9,2.6,21.2,7.2,24.4,31.6,288.82,909.16,-275.7,2.7,36.4,5725,28/10/2018,0
198.6,4.9,-0.3,33.4,20.4,23.2,43.6,292.6,971.67,-45.8,0.4,45.1,5711,29/10/2018,0
198.2,8.4,3.4,32.9,19.7,23.1,42.8,290.25,948.72,0.0,0.0,41.3,5724,30/10/2018,0
222.9,7.2,2.8,33.6,20.7,23.3,44.0,290.87,953.26,-216.5,0.3,50.4,5726,31/10/2018,0
178.4,7.7,2.1,29.3,17.8,21.6,39.4,293.24,970.7,-72.1,23.5,39.8,5734,01/11/2018,0
170.1,7.0,0.3,23.6,17.9,22.3,40.2,293.73,959.12,-45.6,92.6,37.0,5745,02/11/2018,0
163.6,8.8,4.4,29.4,15.5,21.8,37.3,290.14,927.09,-195.4,10.0,36.4,5742,03/11/2018,0
173.7,5.0,-2.8,24.0,17.0,22.5,39.5,296.76,990.47,-22.2,1585.9,35.9,5749,04/11/2018,0
194.7,5.4,-2.5,31.6,17.4,23.0,40.4,296.02,977.52,-39.9,1346.0,37.5,5758,05/11/2018,0
209.9,7.8,4.1,18.5,19.6,24.4,44.0,286.49,870.77,0.0,0.0,37.8,5756,06/11/2018,0
184.6,10.7,9.1,34.0,18.1,23.6,41.7,280.84,820.44,0.0,0.0,46.1,5735,07/11/2018,0
